case,Unnamed: 0,collection_id,priority,alloc_collection_id,instance_index,machine_id,vertical_scaling,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,req_cpu,req_memory,avg_cpu,avg_memory,max_cpu,max_memory,sample_cpu,cpu_mean,tail_cpu_mean,scheduling_class_1,scheduling_class_2,scheduling_class_3,collection_type_1,scheduler_1.0,failure_probability,raw_isolation_forest_score,calibrated_anomaly_signal,risk_score,risk_band,confidence,action
384,0,94591244395,71.38728431998324,0,144,168846390496,1.0,0.15492105397489914,0.002471511221099022,0.46193480317836166,0.003179111333300992,0.9960564546632495,0.00807570820368685,0.007305869848066745,0.06618384456004567,0.10376925057155699,0.20962953043650107,0.08433169348937798,0.023626029139752355,0.06896016857628101,0.029225701839355113,False,False,True,True,False,0.34,-0.13213685515137985,0.9947875,0.53643625,Migrate VM,0.3452124999999999,Migrate VM
385,0,94591244395,99.18390220374576,0,144,168846390496,1.0,0.1662000785986446,0.0016881358532736825,4.207292990087173,0.004940007230080063,0.9992049473876492,0.07689196009374222,0.06961931326552212,0.06806359301747258,0.049360309951867146,0.17110987422699456,0.08301290767019068,0.05770346362425512,0.06824718738275555,0.06653394905914385,False,False,True,True,False,0.29,-0.13302907729250568,0.9949,0.50147,Migrate VM,0.2950999999999999,Migrate VM
386,0,94591244395,24.35023962110317,0,144,168846390496,1.0,0.03433881484683379,0.0023654396761840523,4.550098653356602,0.030654196556131767,0.9839466719829965,0.04799276326318384,0.07914474605305642,0.05606205325088828,0.011137116339948235,0.14493217188115026,0.018521427598924636,0.0361279448698703,0.018237367073140096,0.0052010385010115455,False,False,True,True,False,0.39,-0.1278704944786161,0.9942,0.5712599999999999,Migrate VM,0.39580000000000004,Migrate VM
387,0,94591244395,28.806993189579444,0,144,168846390496,1.0,0.1707924280743578,0.0018463893002738472,4.377111415480956,0.014892459676906946,0.9902215509746779,0.044975915123553985,0.0642423635172229,0.026178128180238465,0.09674587090928839,0.19054762591168206,0.11354332986108431,0.017785345973179188,0.0401004087221485,0.021860768236161482,False,False,True,True,False,0.305,-0.13401620306070638,0.9949875,0.51199625,Migrate VM,0.3100125,Migrate VM
388,0,94591244395,13.52009643132281,0,144,168846390496,1.0,0.13271724453184458,0.0013612282869637446,3.4005460487085513,0.0027764864417753935,0.9999254363888085,0.1247790926295836,0.048514471321656594,0.06448923538356201,0.031575904085144206,0.17538804712682893,0.11398167235546959,0.05967490066981128,0.06176681292789074,0.04530034350079458,False,False,True,True,False,0.34,-0.13140801869349494,0.994675,0.5364024999999999,Migrate VM,0.3453250000000001,Migrate VM
389,0,94591244395,295.1963812003582,0,144,168846390496,1.0,0.12950715244149386,0.0003284202911137814,0.5363650949933187,0.024459713905020213,0.99375774076597,0.06517561626864453,0.09448614530620068,0.04911500460100627,0.05135593790085141,0.09843007352627027,0.078463075096225,0.05569072144552469,0.04294089460344598,0.04977476699412161,False,False,True,True,False,0.265,-0.14115817478541504,0.9984625,0.48503875,Scale Resources,0.2665375,Scale Resources
390,0,94591244395,261.6842529555055,0,144,168846390496,1.0,0.1322371031075693,0.0020588891845657493,0.29382817262561495,0.02392198941199139,0.9918960152444309,0.009373111254160172,0.07076012669617227,0.05335565409438295,0.06788233081743834,0.188759815486052,0.03892376603568337,0.014789851638691306,0.026686881196951943,0.04011740970748283,False,False,True,True,False,0.38,-0.1310060997549003,0.99465,0.564395,Migrate VM,0.38534999999999997,Migrate VM
391,0,94591244395,250.53609686478077,0,144,168846390496,1.0,0.15853498835216767,0.0017875550214810575,0.8172819608121906,0.011604234033914628,0.98597357526745,0.08617583949532187,0.02597592067867866,0.03912182971675129,0.10265176922274838,0.15954464203458327,0.038680807871871455,0.02438273328153664,0.04971362198681275,0.05375733502718006,False,False,True,True,False,0.275,-0.12968573992964294,0.9942375,0.49077125,Scale Resources,0.2807625,Scale Resources
392,0,94591244395,34.70165548921598,0,144,168846390496,1.0,0.1638734229887899,0.001271051831187637,2.2235464369225824,0.00628790026295879,0.9896165735519254,0.04176561992918968,0.028321353817357887,0.042250733707828565,0.05992876374727289,0.21144495739660302,0.12203458296192442,0.016076589438098244,0.007616889301426689,0.0768337248463932,False,False,True,True,False,0.28,-0.13206774460679283,0.99475,0.494425,Scale Resources,0.28525,Scale Resources
393,0,94591244395,358.15010530989923,0,144,168846390496,1.0,0.1619250130976539,5.875896979208855e-05,1.1802750064437935,0.001373376467741567,0.9970129924659878,0.07295976216168228,0.053578621280112294,0.04128594092015159,0.03272744589059812,0.14306537391143856,0.003975626358496076,0.04732083193398227,0.05588209603201168,0.06584571775852138,False,False,True,True,False,0.395,-0.09425287861119214,0.99105,0.573815,Migrate VM,0.40395000000000003,Migrate VM
394,0,94591244395,119.5623065923993,0,144,168846390496,1.0,0.15492429658641427,0.0017742294240049514,0.6026585360885641,0.006183488699680856,0.9939518126543103,0.03631833316596617,0.012593932413609382,0.011539439187186798,0.021470391324939633,0.11361531817409773,0.0787406434987947,0.012921595833970831,0.05421292207237429,0.02749294914299884,False,False,True,True,False,0.285,-0.07723905858174684,0.9865,0.49544999999999995,Scale Resources,0.2985,Scale Resources
395,0,94591244395,112.1609298218259,0,144,168846390496,1.0,0.04190599145139517,0.0019469604048273617,4.508589784189745,0.015605726065033956,0.9840338592503793,0.03269839566472036,0.016608078662677352,0.0627545158398109,0.011000358234138656,0.2298212544996303,0.07629414438175694,0.037924818607128166,0.06447378498793277,0.00269512943888995,False,False,True,True,False,0.28,-0.11277170994117924,0.9936125,0.49408375,Scale Resources,0.2863875,Scale Resources
396,0,94591244395,279.77498978652346,0,144,168846390496,1.0,0.021863258544096854,0.002084754044766502,2.485730476285898,0.001936992895147801,0.9972207532971874,0.0034276016051326525,0.014562449274106087,0.05940832025564498,0.06026527508997561,0.20958803663125197,0.08237620699513314,0.045673937943731896,0.022235781623537055,0.01307867240581823,False,False,True,True,False,0.36,-0.08217173574900194,0.98725,0.548175,Migrate VM,0.37275,Migrate VM
397,0,94591244395,346.02206072280575,0,144,168846390496,1.0,0.019649566714386592,0.0013117099382317049,1.280352420394325,0.00836976264978055,0.9932431100989253,0.10013138091551235,0.08096451802660723,0.06469348515723482,0.03797152193151048,0.11075240375744186,0.0012101216747639773,0.05470786790959961,0.023004886394242426,0.05493388105099875,False,False,True,True,False,0.43,-0.08439227053412646,0.9876625,0.59729875,Migrate VM,0.44233750000000005,Migrate VM
398,0,94591244395,60.94810152700225,0,144,168846390496,1.0,0.1536374075876866,0.0020264699650988384,4.1217110149972855,0.001455594747941416,0.9998743119494491,0.031093412847168697,0.03234388373669684,0.01856625913161281,0.03468258369937224,0.13141898458128706,0.03108872046516283,0.02884403696680194,0.0498842353032538,0.0817928636780178,False,False,True,True,False,0.425,-0.08973417852505472,0.9898125,0.5944437499999999,Migrate VM,0.43518750000000006,Migrate VM
399,0,94591244395,249.38694009607664,0,144,168846390496,1.0,0.1114355333976231,0.0003663008333270749,3.833587657898324,0.0011811205479260896,0.9877365394159469,0.007160225415778333,0.06955631444109306,0.02742997563257371,0.08453069936078716,0.08252152206096117,0.05908162306018833,0.033545979415334576,0.003468171482285037,0.042091335737438014,False,False,True,True,False,0.415,-0.11936807820678097,0.994025,0.5887074999999999,Migrate VM,0.4209749999999999,Migrate VM
400,0,94591244395,230.78317072147294,0,144,168846390496,1.0,0.10238479613914384,0.00018667010528902332,3.138098544712444,0.009786860966224872,0.9835739290447872,0.019525419028638195,0.051898958549565194,0.023113404786174546,0.09001889167557019,0.05722570439478871,0.1001842689112096,0.020984663359263425,0.04724069603598603,0.07819156404353782,False,False,True,True,False,0.28,-0.13195461869799074,0.99475,0.494425,Scale Resources,0.28525,Scale Resources
401,0,94591244395,138.8002063117496,0,144,168846390496,1.0,0.00877592659040071,0.0013276656672983763,4.675793338211437,0.03070421578100425,0.9870170489472548,0.09483105611427385,0.03603587795266776,0.01193435216207102,0.08632829736814548,0.11910306214821118,0.06990513332889761,0.06060711850923618,0.025607161928158782,0.0652654073462705,False,False,True,True,False,0.375,-0.1261446632507961,0.9941875,0.56075625,Migrate VM,0.3808125,Migrate VM
402,0,94591244395,131.8289281065451,0,144,168846390496,1.0,0.008010730608830473,0.0009373085776085734,4.462652577452534,0.01531302381761662,0.9851371881215765,0.0863142066160596,0.10031938063574498,0.06760822758691368,0.07414824337795939,0.08947691528209702,0.07527828173300943,0.059767547911853625,0.06553040706377986,0.0801118266007182,False,False,True,True,False,0.285,-0.1371862143675543,0.9957375,0.49822124999999995,Scale Resources,0.2892625,Scale Resources
403,0,94591244395,163.97149623902558,0,144,168846390496,1.0,0.02228587304441812,0.0014112958045204055,0.7348023041780726,0.001931572289299527,0.9916444718589411,0.08224168782323407,0.0889650696678327,0.0582921982314606,0.11113152155120291,0.18073900946766294,0.09116702142508788,0.0007425843645336479,0.04763929448329939,0.011787371902292652,False,False,True,True,False,0.225,-0.11013058144965515,0.993425,0.4555275,Scale Resources,0.23157499999999998,Scale Resources
404,0,94591244395,21.120167639714783,0,144,168846390496,1.0,0.029327278519810387,0.0020413967320904803,3.494127360557699,0.030063526503484487,0.9996496046450035,0.11209667211821943,0.01399649668770792,0.06540691796438453,0.10871980433905534,0.20713809265218389,0.019664321945521715,0.008555086925285013,0.07029139236624285,0.0170063801294995,False,False,True,True,False,0.315,-0.10800623416359623,0.993275,0.5184825,Migrate VM,0.32172500000000004,Migrate VM
405,0,94591244395,132.70382317533642,0,144,168846390496,1.0,0.08549715928013629,0.0003085618709152804,0.09692665080988708,0.03149950928246164,0.9979442893743963,0.1144877186733954,0.029758665074963775,0.01638939933773411,0.05520877499783973,0.1077961585411569,0.0007259038176054144,0.0570808612370337,0.07583507301649109,0.05172462308120994,False,False,True,True,False,0.355,-0.10742539990820665,0.993225,0.5464675,Migrate VM,0.36177499999999996,Migrate VM
406,0,94591244395,139.77313020448244,0,144,168846390496,1.0,0.07364097997897562,0.0002382283627008979,1.2502575124860384,0.015910962752042398,0.9905308090494443,0.06839547346483366,0.08843684808749747,0.01677219295004435,0.0035863476712040153,0.009089742115573604,0.01739346572703657,0.04178829647113998,0.061493710270883704,0.08676091370106628,False,False,True,True,False,0.38,-0.10401662557546343,0.992975,0.5638924999999999,Migrate VM,0.38702499999999995,Migrate VM
407,0,94591244395,228.64075271098963,0,144,168846390496,1.0,0.07558935983454251,0.0003831274425563576,1.8856058980349224,0.010533159621389348,0.9978337667468352,0.06107757812232718,0.023691590152131865,0.021504962250686734,0.01769181088187692,0.21843316098470064,0.006526768640518749,0.0009409971155927083,0.013923385247182785,0.07933209237124604,False,False,True,True,False,0.395,-0.0317028529638933,0.9667875,0.56653625,Migrate VM,0.4282125,Migrate VM
408,0,94591244395,188.44804318718926,0,144,168846390496,1.0,0.11734561638318494,0.000887014728623287,0.3226051275988255,0.027128880928709867,0.9865315840465847,0.004148542255905505,0.059709979490525346,0.00620195610774007,0.012414439291399406,0.19032403043554186,0.06373161424019912,0.017690671013176694,0.0265265221575232,0.07134550055451501,False,False,True,True,False,0.255,-0.12169891831982504,0.9941,0.47673,Scale Resources,0.2609,Scale Resources
409,0,94591244395,23.887492112376663,0,144,168846390496,1.0,0.021840115487476858,0.001528054514861535,2.8511639105437903,0.03081417893060678,0.989575834628859,0.008166479582334754,0.05605451679193377,0.047533148825035655,0.018097919739379457,0.13146668999591837,0.02563826699231897,0.06187709543856128,0.06354633050913033,0.04203288596784214,False,False,True,True,False,0.37,-0.10870306102005112,0.9933,0.55699,Migrate VM,0.37670000000000003,Migrate VM
410,0,94591244395,348.02754858460946,0,144,168846390496,1.0,0.18370760145932655,0.00032048495413189307,1.7272836117608201,0.019022244245662342,0.9847473113724686,0.048018781484488876,0.027327249234117515,0.07089241147335076,0.053357439434450885,0.1813577676331243,0.050131969732657294,0.009655330700223487,0.06567605510067721,4.07891849259063e-05,False,False,True,True,False,0.385,-0.12858879513868526,0.9942,0.5677599999999999,Migrate VM,0.39080000000000004,Migrate VM
411,0,94591244395,20.138714630802006,0,144,168846390496,1.0,0.0683220761056956,0.0017032007831084051,1.6051076178468315,0.002101238546917597,0.988630678071543,0.030742226933824078,0.0007426420301249513,0.03982289636719301,0.015121821467080762,0.0683645960175666,0.08312299800979055,0.053115255296875614,0.020045989216696685,0.03220675733114337,False,False,True,True,False,0.35,-0.10133192811685798,0.9926,0.5427799999999999,Migrate VM,0.35739999999999994,Migrate VM
412,0,94591244395,88.88732572588748,0,144,168846390496,1.0,0.17941661255928598,0.0004724038030311941,0.8604649879627426,0.014101728020139323,0.9864884522056377,0.019665074836621724,0.010145633705957667,0.047669001629154314,0.079349530603737,0.15460416423074685,0.10024958599926499,0.02390596346880389,0.06988164375173611,0.071733283651396,False,False,True,True,False,0.335,-0.13381906881923722,0.99495,0.532985,Migrate VM,0.34004999999999996,Migrate VM
413,0,94591244395,289.6950918892273,0,144,168846390496,1.0,0.13518040571750833,0.0008888098508116169,1.3295050982630754,0.013388198317926276,0.9849505203612051,0.05663041450314864,0.004663634735363411,0.0002938275899156057,0.12075828536647018,0.1639194585479999,0.07283709201465564,0.02498597421833433,0.04341148081207165,0.08722757207918559,False,False,True,True,False,0.29,-0.14068287117491085,0.9982875,0.50248625,Migrate VM,0.29171250000000004,Migrate VM
414,0,94591244395,234.85684821979126,0,144,168846390496,1.0,0.11296537461628203,0.001141101558424319,1.6238629277180783,0.02213469696009515,0.9996830159858967,0.053302112907613115,0.04094771028598396,0.03187856666780712,0.05516695484238333,0.23556360577659038,0.09162579461363766,0.02631052397922367,0.028267122887367782,0.042147140828491844,False,False,True,True,False,0.405,-0.09477017201981186,0.991225,0.5808675,Migrate VM,0.413775,Migrate VM
415,0,94591244395,13.21638752896189,0,144,168846390496,1.0,0.09896557537898437,0.002011862253150125,3.1029238192027724,0.006287314378804267,0.9954672416790854,0.09028362393912685,0.027469358062422178,0.046381047446622366,0.07920262123724318,0.19969559219626973,0.01764023378504817,0.014272063159451873,0.036976774982667895,0.004318953317422626,False,False,True,True,False,0.295,-0.1004226306358984,0.9924875,0.50424625,Migrate VM,0.30251249999999996,Migrate VM
416,0,94591244395,149.61391113661438,0,144,168846390496,1.0,0.1477910703749481,0.0003687452548583866,2.1605441653802173,0.03136258328855028,0.991765341410271,0.06253380019500843,0.058264023425551516,0.013850423083858903,0.01907813029937412,0.16107016815383682,0.05130668360838964,0.021235872850739867,0.002388546723857998,0.08277359332075657,False,False,True,True,False,0.4,-0.12429970372635257,0.9941625,0.57824875,Migrate VM,0.4058375000000001,Migrate VM
417,0,94591244395,11.638391704139789,0,144,168846390496,1.0,0.14062183576562237,0.0009471609624827295,2.8122513488901855,0.007848114149639727,0.9859233411950952,0.06693394346415112,0.07248643893392157,0.014556995839421313,0.056568994405930564,0.10573582545503403,0.027999250039354186,0.0413902857925436,0.01110405284741149,0.049871456737602765,False,False,True,True,False,0.395,-0.12153027239873648,0.994075,0.5747225,Migrate VM,0.400925,Migrate VM
418,0,94591244395,40.835344091759815,0,144,168846390496,1.0,0.09103920166033827,0.0007726264406933131,2.1243630196259073,0.013744113226679296,0.9984655535103402,0.06148117636172409,0.08525953569120587,0.016802729452654576,0.04564354588642369,0.017855726742365227,0.05454518531499343,0.048982756498663925,0.06377501793396792,0.055366447888905566,False,False,True,True,False,0.415,-0.12070200544705145,0.9940375,0.58871125,Migrate VM,0.4209624999999999,Migrate VM
419,0,94591244395,230.42616105350825,0,144,168846390496,1.0,0.03323757705317778,9.22543520039944e-05,3.7188431351200575,0.005292900119095986,0.9848528400376836,0.11765308421532959,0.10033414255849961,0.04588829930145529,0.04908603315355293,0.19813850412572914,0.026539623634546875,0.031453302480557846,0.02716497275592972,0.08929426566080342,False,False,True,True,False,0.425,-0.11382462220742373,0.993675,0.5956025,Migrate VM,0.43132499999999996,Migrate VM
420,0,94591244395,331.1198695304185,0,144,168846390496,1.0,0.12204111118568745,0.00027458607169055275,2.265032458233338,0.007773661838782323,0.9980819295489576,0.017367929368732368,0.005824645914000679,0.05245382207831393,0.05876340473830302,0.19935727551889754,0.00967488626731068,0.05867941343920768,0.002840751825471687,0.002746237675438078,False,False,True,True,False,0.4,-0.07568330020341307,0.9860875,0.57582625,Migrate VM,0.4139125,Migrate VM
421,0,94591244395,166.07367062317067,0,144,168846390496,1.0,0.041492116815122215,0.0014721571333093152,0.12127168036759939,0.0011213800474577159,0.9954524792730568,0.026373265019787154,0.0684116687191656,0.05584137188909457,0.0076916135253803,0.18304207803910377,0.03479777019957102,0.028534526750112733,0.006592261229039401,0.08204760522112323,False,False,True,True,False,0.435,-0.06136006149613582,0.9746375,0.59689125,Migrate VM,0.4603625,Migrate VM
422,0,94591244395,201.86236307727503,0,144,168846390496,1.0,0.09462473959634479,0.002401583202693094,1.571293515750278,0.028225912284996154,0.9953281358065178,0.11651939986036397,0.09454230375188648,0.0737949439777713,0.017070399250910806,0.1892871010491244,0.10429357970632915,0.04720083289234199,0.021218160448915516,0.09442555828099695,False,False,True,True,False,0.28,-0.14543975728708514,0.9989,0.49567,Scale Resources,0.2811,Scale Resources
423,0,94591244395,73.59196964047544,0,144,168846390496,1.0,0.09367038344220732,0.0012930550511644906,0.7601704683473429,0.022894599674880476,0.9848144672184036,0.08697564900566637,0.08839005623436373,0.026017067785676723,0.09196837142728889,0.0372797568203139,0.10966770502233364,0.0697370192078656,0.011618260615199856,0.06768827029200034,False,False,True,True,False,0.27,-0.1515559830525186,0.998975,0.4886925,Scale Resources,0.27102500000000007,Scale Resources
424,0,94591244395,182.0991947603493,0,144,168846390496,1.0,0.099656124718571,0.0017517788585298085,2.295789398747885,0.01902240020699402,0.9871816958813553,0.0474981422351455,0.09011815500373882,0.008183658704286525,0.07746886317279365,0.043822167631050554,0.10974426916438244,0.04241539372423102,0.030667447295124203,0.024441668679716994,False,False,True,True,False,0.315,-0.13194660029138916,0.99475,0.518925,Migrate VM,0.3202499999999999,Migrate VM
425,0,94591244395,157.26409170826838,0,144,168846390496,1.0,0.17955231111032668,0.001262611535390269,2.20536069992776,0.023647001586402934,0.989650794383646,0.05363669683562698,0.03520387810643656,0.011237921234244231,0.09253727850136902,0.20760061282291248,0.11739982830759486,0.0645194603306069,0.034375630310221256,0.027791697479072466,False,False,True,True,False,0.315,-0.1422561046706562,0.99865,0.520095,Migrate VM,0.3163499999999999,Migrate VM
426,0,94591244395,229.65254985629645,0,144,168846390496,1.0,0.17900717098238095,0.0018027607777007437,2.3244811576424715,0.021826114168269295,0.9962089688229858,0.1153575196100167,0.07951303442407989,0.03225662096409942,0.035469985670208024,0.11886834507974167,0.04254455287732068,0.06905819691579321,0.03865044729453804,0.04618376717214819,False,False,True,True,False,0.365,-0.12146757828081989,0.994075,0.5537225,Migrate VM,0.37092499999999995,Migrate VM
427,0,94591244395,125.35063853575065,0,144,168846390496,1.0,0.11988881067967505,0.0012894948238510485,0.606189070707042,0.027542382045024034,0.9893168907239466,0.05428352368127228,0.021557684537357902,0.04120763020592192,0.09101348587636171,0.20953491755118778,0.006690349145574089,0.07129727527506194,0.05355255849126442,0.027814443421029827,False,False,True,True,False,0.375,-0.13294950541447947,0.9949,0.56097,Migrate VM,0.3801,Migrate VM
428,0,94591244395,73.61091180502778,0,144,168846390496,1.0,0.05551648474773711,0.0021714086097075506,1.368764142588621,0.01466530367957394,0.9950956389145382,0.10942450926613212,0.06863557394266054,0.05607868773022434,0.022469855672156352,0.20864141215116436,0.03574386877471112,0.009403794544115426,0.07428113322371957,0.019727500004351844,False,False,True,True,False,0.3,-0.09332585188609488,0.9907875,0.5072362499999999,Migrate VM,0.3092124999999999,Migrate VM
429,0,94591244395,49.19470922807153,0,144,168846390496,1.0,0.11737891876908499,0.0007906381499193488,0.62638903876491,0.019047582476131246,0.9959830909511972,0.0995371006695504,0.016344294138131772,0.04146593157267636,0.1054841833085585,0.03830535867362218,0.02692365129155966,0.0001766366280306144,0.0399187171187583,0.0190467397120936,False,False,True,True,False,0.305,-0.09552043784322595,0.99145,0.510935,Migrate VM,0.31355,Migrate VM
430,0,94591244395,260.7273272616837,0,144,168846390496,1.0,0.18041509792830107,0.0005176203454948156,3.0490414450795047,0.006712348410925656,0.9836334632580223,0.09518966206696694,0.045292627731642006,0.07050048651415264,0.06926411216263388,0.037448318940995165,0.058308161277918595,0.01486197257192952,0.06680808279656886,0.06759471108346458,False,False,True,True,False,0.21,-0.14464583840851963,0.9989,0.44667,Scale Resources,0.21109999999999995,Scale Resources
431,0,94591244395,122.84596967569328,0,144,168846390496,1.0,0.09896631052633884,0.0016600117581880942,3.67736344551496,0.0025396056576942765,0.9837086629032319,0.014362472252276211,0.04123783657407273,0.03475232326050734,0.017690704502820676,0.09776932527202528,0.05725139149368457,0.00799091973925166,0.06974744057185522,0.05861761386031093,False,False,True,True,False,0.375,-0.10166429937059018,0.9926375,0.5602912499999999,Migrate VM,0.38236250000000005,Migrate VM
432,0,94591244395,139.87279096426155,0,144,168846390496,1.0,0.09504509690103874,0.0007790693901242076,4.0130992380086035,0.01822036543986321,0.9915816049349738,0.11430544365017997,0.08728450007277909,0.060523578341036145,0.029247677599391907,0.03641159926029773,0.08946319628112036,0.03432838852084743,0.052022793495852836,0.07441618365502393,False,False,True,True,False,0.29,-0.1348014927811716,0.99505,0.5015149999999999,Migrate VM,0.29495000000000005,Migrate VM
433,0,94591244395,106.31286264411034,0,144,168846390496,1.0,0.05337195621052663,0.0012170429918968695,1.284959226586594,0.02114442737383779,0.9957788447902898,0.05923535602328311,0.07541587231367591,0.03800865687660809,0.09241574325304734,0.05349586751783117,0.09578263119883917,0.0523833584907048,0.020285674640527947,0.054393581546219615,False,False,True,True,False,0.31,-0.11860523239548815,0.9939875,0.51519625,Migrate VM,0.31601250000000003,Migrate VM
434,0,94591244395,307.91220043478455,0,144,168846390496,1.0,0.04678549630733231,0.0018249010452634049,4.481123784416582,0.027448402557015857,0.99002534422392,0.07619745477439042,0.10327050913659133,0.04232749279042825,0.014912025608038245,0.010803114051394806,0.10245532340675759,0.031031085110337704,0.01877966549106358,0.03401459294794294,False,False,True,True,False,0.28,-0.13602680225692,0.995225,0.4945675,Scale Resources,0.284775,Scale Resources
435,0,94591244395,272.6542319567228,0,144,168846390496,1.0,0.08723387543134296,0.0021534907155678117,3.4522090513782815,0.03086335570684249,0.9981417312186823,0.03194269210400603,0.06868630725835013,0.001529693733174776,0.12848575944143473,0.062065417474054946,0.08618315300637772,0.06220112469155572,0.012209543356854112,0.08295251895828551,False,False,True,True,False,0.37,-0.13797937178633346,0.9966,0.55798,Migrate VM,0.37339999999999995,Migrate VM
436,0,94591244395,4.408439684696073,0,144,168846390496,1.0,0.08287071339101389,0.0011704424081620552,1.7572382375421693,0.018580634580989026,0.9985807071652549,0.041033301941003075,0.06039142822913105,0.06533839608196129,0.10021009638643355,0.009686083964978784,0.12222214251752653,0.0034169199021564715,0.044797851423368854,0.0562898866467372,False,False,True,True,False,0.28,-0.12302729667047829,0.99415,0.494245,Scale Resources,0.28585000000000005,Scale Resources
437,0,94591244395,283.1004830528338,0,144,168846390496,1.0,0.02783307222168331,0.00044475843368818325,3.5329159855789074,0.0047373216820651735,0.9911574272173699,0.0918132613204148,0.0678737242645604,0.01568219647570655,0.03940500423884556,0.23041541888593112,0.05816506330621175,0.003256542710593132,0.01670792375695621,0.033502235321594756,False,False,True,True,False,0.43,-0.0836804595915922,0.9875125,0.5972537499999999,Migrate VM,0.4424874999999999,Migrate VM
438,0,94591244395,359.8161855460509,0,144,168846390496,1.0,0.05675466515192224,6.544991191350512e-05,2.4093765950220085,0.002649184033188168,0.9879011381833134,0.12453245910944451,0.07342412386139058,0.0037727836746277977,0.0581671502861923,0.04081419367687969,0.015938381970099218,0.04300297150735065,0.038474685972930155,0.0726785655782666,False,False,True,True,False,0.415,-0.11568139116982479,0.9938375,0.58865125,Migrate VM,0.4211624999999999,Migrate VM
439,0,94591244395,321.2302421634695,0,144,168846390496,1.0,0.04625284826843661,0.002288607754997238,2.4331931192174463,0.008201640751980377,0.997429766419545,0.004458588346415421,0.0583384278271011,0.05373402543558101,0.03629593551755666,0.20533230656898785,0.03115017166579345,0.06152140635239697,0.00597638212096997,0.01564656187099058,False,False,True,True,False,0.35,-0.08168112248635073,0.987225,0.5411674999999999,Migrate VM,0.36277499999999996,Migrate VM
440,0,94591244395,137.15445020468692,0,144,168846390496,1.0,0.1601354086496586,0.0003585071080490368,4.112247364208333,0.0072794484758605974,0.9908751486787201,0.04426403412837246,0.012458103712655202,0.07031603284993597,0.056804851657574554,0.16415592005882165,0.07457693757534192,0.036751058377136825,0.046914573587117585,0.08788957747133581,False,False,True,True,False,0.33,-0.12411073752399981,0.9941625,0.5292487499999999,Migrate VM,0.3358375,Migrate VM
441,0,94591244395,251.75245524987943,0,144,168846390496,1.0,0.09984001489785396,0.001599772927981858,2.84845140221465,0.013724209124389111,0.9937460727997229,0.05566281183700686,0.07893078983575298,0.07214802428571707,0.12443567012476286,0.19516519921336206,0.0780112242037565,0.05488911695332158,0.013547458634218853,0.04686490831347417,False,False,True,True,False,0.27,-0.12941424762998777,0.994225,0.4872675,Scale Resources,0.275775,Scale Resources
442,0,94591244395,92.62971539689116,0,144,168846390496,1.0,0.0006553089580025803,0.002397077268740985,4.057806490593011,0.016277446462867644,0.9875692166569134,0.08696026807675969,0.04537541170847473,0.05981972844089925,0.12957620031886818,0.08300938957400719,0.031684085958701994,0.019585963140999876,0.0071025920253222855,0.038551622778390734,False,False,True,True,False,0.35,-0.10537539806133855,0.993025,0.5429075,Migrate VM,0.35697499999999993,Migrate VM
443,0,94591244395,6.27301897808735,0,144,168846390496,1.0,0.021449167012739176,0.0006736840657319341,0.7509327888433344,0.023199751986722795,0.9850934273971605,0.10867211181215959,0.02316339575650129,0.008085971234455114,0.00131021196118122,0.17007072124261977,0.03326745412435689,0.03732114599426578,0.008492716950862877,0.09639670956112156,False,False,True,True,False,0.37,-0.09734785210997232,0.9919625,0.55658875,Migrate VM,0.3780375,Migrate VM
444,0,94591244395,45.138506065183904,0,144,168846390496,1.0,0.07723611124535217,0.0021117102680869738,1.1503218189946365,0.00845947173463721,0.9968083283086637,0.034300923778489874,0.00047773502494474155,0.03186369256577996,0.0016250479343921434,0.21634220811762775,0.08320381397440584,0.042706222013108114,0.015338678506018449,0.06847943602929227,False,False,True,True,False,0.4,-0.09446816435780625,0.9911,0.5773299999999999,Migrate VM,0.40890000000000004,Migrate VM
445,0,94591244395,243.81167172420447,0,144,168846390496,1.0,0.011336920111005927,0.002184105854136889,2.7217123563795824,0.02511071037746394,0.9877152462511459,0.015315568621405134,0.07319659016424011,0.05911479963569933,0.0500448745976181,0.005633856483907995,0.10607736501250051,0.015096529586390118,0.025796490788586948,0.061463161031939134,False,False,True,True,False,0.3,-0.12348712643072979,0.99415,0.508245,Migrate VM,0.30584999999999996,Migrate VM
446,0,94591244395,35.98369891606898,0,144,168846390496,1.0,0.01349920615096184,6.373386964389012e-05,4.305786151269731,0.009866711272050214,0.9943443189789684,0.12413743115115222,0.069766475757688,0.03910007635159544,0.0675313683343881,0.0896282477040301,0.0777546380156617,0.07023217152401029,0.05996122531264647,0.041504332887049585,False,False,True,True,False,0.315,-0.12140926023886622,0.994075,0.5187225,Migrate VM,0.3209249999999999,Migrate VM
447,0,94591244395,119.68013845171197,0,144,168846390496,1.0,0.16566216180433527,0.0003366881815234535,3.990806632393453,0.008082556926157182,0.9952604917828834,0.10117123498981022,0.04976148789937955,0.014318020684422283,0.10951456830530305,0.0873909004106271,0.04157256306548285,0.037359058904398106,0.03310513501489426,0.06682660978104375,False,False,True,True,False,0.52,-0.10697192862178784,0.9932125,0.66196375,Restart Task,0.5267875,Restart Task
