failure_probability,raw_anomaly_score,anomaly_score,risk_score,action,confidence_score,confidence_level
0.0,0.09424522318673789,0.70105,0.21031499999999997,Normal,0.29895000000000005,LOW
0.0,0.15835400035775177,0.014337500000000003,0.00430125,Normal,0.9856625,HIGH
0.0,0.1361108637519114,0.29747500000000004,0.08924250000000002,Normal,0.702525,MEDIUM
0.0,0.13891593968624943,0.25044999999999995,0.07513499999999998,Normal,0.74955,MEDIUM
0.005,0.13153506796428438,0.3641375,0.11274125,Normal,0.6408625,MEDIUM
1.0,0.14111677691617158,0.21491249999999995,0.76447375,Restart Task,0.21491249999999995,LOW
0.005,0.15595328418590948,0.025812500000000016,0.011243750000000004,Normal,0.9791875,HIGH
0.0,0.0868247759630768,0.739975,0.2219925,Normal,0.26002499999999995,LOW
0.0,0.08380414180175066,0.7541249999999999,0.22623749999999998,Normal,0.24587500000000007,LOW
1.0,0.10131874010628167,0.6561375,0.8968412499999999,Restart Task,0.6561375,MEDIUM
0.0,0.1396886496784031,0.23827500000000001,0.0714825,Normal,0.761725,MEDIUM
0.0,0.1493129311903681,0.07646249999999999,0.022938749999999997,Normal,0.9235375,HIGH
0.0,0.14031260823525193,0.22768750000000004,0.06830625000000001,Normal,0.7723125,MEDIUM
0.0,0.13506068874880228,0.31337499999999996,0.09401249999999998,Normal,0.686625,MEDIUM
0.0,0.13356564328863474,0.33514999999999995,0.10054499999999998,Normal,0.66485,MEDIUM
0.0,0.10784111523947537,0.6112500000000001,0.183375,Normal,0.38874999999999993,LOW
0.0,-0.09965716432072957,0.992325,0.2976975,Normal,0.007674999999999987,LOW
0.99,0.12111112116368128,0.48929999999999996,0.8397899999999999,Restart Task,0.49929999999999997,LOW
0.88,0.13392159574385726,0.32994999999999997,0.714985,Restart Task,0.44994999999999996,LOW
0.13,-0.035791836158152734,0.9685375,0.38156124999999996,Scale Resources,0.16146249999999995,LOW
0.995,0.11725911917178378,0.5292375,0.85527125,Restart Task,0.5342375,LOW
0.0,-0.09753594032694701,0.9919875,0.29759625,Normal,0.008012499999999978,LOW
0.0,0.14504477376993435,0.1417625,0.042528750000000004,Normal,0.8582375,HIGH
0.0,0.13834797393759962,0.25912500000000005,0.07773750000000001,Normal,0.740875,MEDIUM
0.0,0.1470188121327547,0.10916250000000005,0.032748750000000014,Normal,0.8908375,HIGH
0.765,0.042407822188531674,0.8936875,0.80360625,Restart Task,0.8713125,HIGH
0.0,0.13658857906923771,0.28946249999999996,0.08683874999999998,Normal,0.7105375,MEDIUM
0.0,0.15466200038989925,0.03282499999999999,0.009847499999999997,Normal,0.967175,HIGH
0.945,0.11150598207264023,0.5810500000000001,0.835815,Restart Task,0.6360500000000001,MEDIUM
0.0,0.12991950632342059,0.38534999999999997,0.11560499999999999,Normal,0.61465,MEDIUM
0.98,0.06095179896786401,0.84445,0.9393349999999999,Restart Task,0.86445,HIGH
0.0,0.128793990871243,0.40008750000000004,0.12002625,Normal,0.5999125,MEDIUM
0.96,-0.05652320927349597,0.9735125,0.9640537499999999,Restart Task,0.9864875,HIGH
0.0,0.11481239990699049,0.5519000000000001,0.16557000000000002,Normal,0.44809999999999994,LOW
0.0,0.14373754938395206,0.16600000000000004,0.04980000000000001,Normal,0.834,HIGH
0.0,0.13828333949138133,0.26007499999999995,0.07802249999999998,Normal,0.739925,MEDIUM
0.0,0.11443831574360586,0.5552625,0.16657875,Normal,0.4447375,LOW
0.0,0.1487527583312485,0.08281249999999996,0.024843749999999987,Normal,0.9171875,HIGH
0.0,0.13902644873765008,0.24872499999999997,0.07461749999999999,Normal,0.751275,MEDIUM
0.0,0.1505679382154631,0.06447499999999995,0.019342499999999985,Normal,0.935525,HIGH
0.0,0.1492836199637248,0.07677500000000004,0.02303250000000001,Normal,0.923225,HIGH
0.0,0.13151124870023584,0.364575,0.1093725,Normal,0.635425,MEDIUM
0.005,0.09977535569904394,0.6670125,0.20360375,Normal,0.3379875,LOW
0.0,0.013327552740538429,0.9401875,0.28205624999999995,Normal,0.059812500000000046,LOW
0.0,0.10058828269543663,0.6616,0.19848,Normal,0.33840000000000003,LOW
1.0,0.11776115381682112,0.5239875,0.85719625,Restart Task,0.5239875,LOW
0.015,0.13997639881716184,0.23316250000000005,0.08044875000000001,Normal,0.7818375,MEDIUM
0.0,0.019113888996538875,0.9342375,0.28027125,Normal,0.06576249999999995,LOW
1.0,0.012062837817938266,0.9412875,0.98238625,Restart Task,0.9412875,HIGH
0.005,0.09843229321425251,0.67605,0.206315,Normal,0.32894999999999996,LOW
0.995,0.11642300284943913,0.537725,0.8578175,Restart Task,0.542725,LOW
0.0,0.10205265381347567,0.65145,0.195435,Normal,0.34855,LOW
0.0,0.10073323481189006,0.6605125000000001,0.19815375000000002,Normal,0.33948749999999994,LOW
0.005,0.06371980236279806,0.833975,0.2536925,Normal,0.17102499999999998,LOW
0.0,0.16060850929394443,0.007737499999999953,0.0023212499999999857,Normal,0.9922625,HIGH
1.0,0.05657899754385659,0.8577875,0.95733625,Restart Task,0.8577875,HIGH
0.0,0.09383326131482966,0.703425,0.21102749999999998,Normal,0.29657500000000003,LOW
0.0,0.091117173412893,0.7185874999999999,0.21557624999999997,Normal,0.28141250000000007,LOW
0.0,0.13148323092925884,0.36511249999999995,0.10953374999999999,Normal,0.6348875,MEDIUM
0.0,0.1349833963937847,0.31445,0.094335,Normal,0.68555,MEDIUM
0.0,0.1186908926386675,0.5136625,0.15409875,Normal,0.4863375,LOW
0.0,0.12024679626584894,0.49839999999999995,0.14952,Normal,0.5016,LOW
1.0,0.12606255405992622,0.4326375,0.82979125,Restart Task,0.4326375,LOW
0.0,0.09336301889164,0.7061999999999999,0.21185999999999997,Normal,0.29380000000000006,LOW
0.0,0.129758948267717,0.38744999999999996,0.11623499999999998,Normal,0.61255,MEDIUM
0.0,0.13111090233404427,0.3702,0.11105999999999999,Normal,0.6298,MEDIUM
0.0,-0.03263106337698318,0.9671625,0.29014875,Normal,0.032837499999999964,LOW
0.0,0.14247775823798658,0.18948750000000003,0.05684625000000001,Normal,0.8105125,HIGH
0.0,0.12411867853032998,0.45577500000000004,0.1367325,Normal,0.544225,LOW
0.0,0.08354143898886773,0.7552875,0.22658625,Normal,0.2447125,LOW
0.01,0.09015287932672933,0.7236374999999999,0.22409125,Normal,0.2863625000000001,LOW
0.0,0.14298671786297856,0.17976250000000005,0.05392875000000001,Normal,0.8202375,HIGH
0.075,0.04373080197039525,0.890675,0.3197025,Scale Resources,0.18432499999999996,LOW
0.0,0.1119655587817337,0.5774625,0.17323875,Normal,0.4225375,LOW
0.995,0.13128042303775367,0.36778750000000004,0.80683625,Restart Task,0.37278750000000005,LOW
1.0,0.13506757292425087,0.31313749999999996,0.7939412499999999,Restart Task,0.31313749999999996,LOW
0.995,0.09948809801643216,0.6690375,0.89721125,Restart Task,0.6740375,MEDIUM
0.0,0.06682075494203116,0.8225875,0.24677625,Normal,0.17741249999999997,LOW
0.0,0.10062355327986172,0.6612750000000001,0.19838250000000002,Normal,0.33872499999999994,LOW
0.0,0.13365656685309585,0.3338375,0.10015125,Normal,0.6661625,MEDIUM
0.045,0.13416448354944643,0.32653750000000004,0.12946125000000003,Normal,0.7184625,MEDIUM
0.0,0.09829832144181144,0.677025,0.2031075,Normal,0.322975,LOW
1.0,0.07655862873931252,0.7838875,0.93516625,Restart Task,0.7838875,MEDIUM
0.0,0.15103459282874487,0.0607375,0.018221249999999998,Normal,0.9392625,HIGH
0.03,0.08872855042423317,0.7300625000000001,0.24001875,Normal,0.29993749999999997,LOW
1.0,0.10304366532497733,0.645025,0.8935074999999999,Restart Task,0.645025,MEDIUM
0.0,0.13901086566929488,0.24883750000000004,0.07465125000000002,Normal,0.7511625,MEDIUM
0.0,0.12145599304441024,0.4855625,0.14566874999999999,Normal,0.5144375,LOW
0.0,0.11670345011071709,0.5347,0.16040999999999997,Normal,0.46530000000000005,LOW
0.0,0.12817916818523933,0.40726249999999997,0.12217874999999999,Normal,0.5927375,MEDIUM
0.0,0.15310895768820793,0.043725000000000014,0.013117500000000004,Normal,0.956275,HIGH
1.0,0.10598322737503185,0.624425,0.8873274999999999,Restart Task,0.624425,MEDIUM
0.0,0.15077275133312656,0.06288749999999999,0.018866249999999994,Normal,0.9371125,HIGH
0.0,0.14548414039718033,0.13448749999999998,0.04034624999999999,Normal,0.8655125,HIGH
0.0,0.10678505504058611,0.61875,0.185625,Normal,0.38125,LOW
0.0,0.11462613224250073,0.5535125000000001,0.16605375000000003,Normal,0.4464874999999999,LOW
0.0,0.12900152423533484,0.39742500000000003,0.1192275,Normal,0.602575,MEDIUM
0.0,0.10184624475235332,0.6528625,0.19585875,Normal,0.3471375,LOW
0.0,0.08286023635825107,0.7582375,0.22747124999999999,Normal,0.2417625,LOW
0.0,0.12998629882716178,0.38434999999999997,0.11530499999999999,Normal,0.61565,MEDIUM
0.0,0.13889517780372357,0.25063749999999996,0.07519124999999999,Normal,0.7493625,MEDIUM
0.005,0.054476788447157753,0.8645,0.26285000000000003,Normal,0.14049999999999996,LOW
0.0,0.045261370356190544,0.8873625,0.26620875,Normal,0.11263749999999995,LOW
0.0,0.1404631403154526,0.22528749999999997,0.06758624999999999,Normal,0.7747125,MEDIUM
0.0,0.08616516201773994,0.7435499999999999,0.22306499999999999,Normal,0.25645000000000007,LOW
0.0,0.1465868082762104,0.11595,0.034784999999999996,Normal,0.88405,HIGH
0.0,0.15074965428427484,0.06313749999999996,0.018941249999999986,Normal,0.9368625,HIGH
0.0,0.13294851149160714,0.3440875,0.10322624999999999,Normal,0.6559125,MEDIUM
0.0,0.11955367464910566,0.5054000000000001,0.15162,Normal,0.49459999999999993,LOW
0.0,0.10069414257076609,0.6608499999999999,0.198255,Normal,0.33915000000000006,LOW
0.0,0.07644226761374251,0.7843249999999999,0.23529749999999997,Normal,0.21567500000000006,LOW
0.005,0.04022271359129348,0.89825,0.27297499999999997,Normal,0.10675000000000001,LOW
0.0,0.13768039754814843,0.2712375,0.08137125,Normal,0.7287625,MEDIUM
0.0,0.1301362265453283,0.38254999999999995,0.11476499999999998,Normal,0.61745,MEDIUM
0.0,0.1316953023115351,0.36219999999999997,0.10865999999999999,Normal,0.6378,MEDIUM
0.0,0.15261278584245097,0.04797499999999999,0.014392499999999996,Normal,0.952025,HIGH
0.0,0.15239151511027255,0.05020000000000002,0.015060000000000006,Normal,0.9498,HIGH
0.0,0.14831669333499226,0.08933749999999996,0.02680124999999999,Normal,0.9106625,HIGH
0.0,0.13678654610767643,0.28578749999999997,0.08573624999999999,Normal,0.7142125,MEDIUM
0.0,0.13146161044770172,0.3655125,0.10965375000000001,Normal,0.6344875,MEDIUM
0.995,0.13772687362802954,0.270475,0.7776425,Restart Task,0.275475,LOW
0.0,0.08036500712743344,0.7680125,0.23040375,Normal,0.2319875,LOW
0.0,0.12347441016997462,0.46314999999999995,0.13894499999999999,Normal,0.53685,LOW
0.0,0.12344578775353304,0.4636,0.13908,Normal,0.5364,LOW
0.0,0.11862142790247615,0.5146875,0.15440625,Normal,0.48531250000000004,LOW
0.0,0.14236812645476055,0.19163750000000002,0.05749125,Normal,0.8083625,HIGH
0.0,-0.11689729693748985,0.993925,0.2981775,Normal,0.006075000000000053,LOW
0.015,-0.07238188593022721,0.9853125,0.30609375,Scale Resources,0.029687499999999978,LOW
1.0,0.10336254146249718,0.6429625,0.89288875,Restart Task,0.6429625,MEDIUM
0.0,0.14408331649897654,0.15959999999999996,0.047879999999999985,Normal,0.8404,HIGH
1.0,0.13104242094598606,0.3709875,0.8112962499999999,Restart Task,0.3709875,LOW
0.0,0.05158460766349798,0.8725125,0.26175375,Normal,0.12748749999999998,LOW
0.0,0.12685532477041972,0.42335,0.127005,Normal,0.57665,MEDIUM
0.0,0.02290294769672052,0.9295625,0.27886875,Normal,0.07043750000000004,LOW
0.0,0.1297092532563872,0.38805,0.11641499999999999,Normal,0.61195,MEDIUM
1.0,0.003994068029579023,0.9479375,0.98438125,Restart Task,0.9479375,HIGH
0.0,0.1585722326685992,0.01331249999999995,0.003993749999999984,Normal,0.9866875,HIGH
0.0,0.11970432158157535,0.503825,0.1511475,Normal,0.49617500000000003,LOW
0.98,0.07977569250579314,0.7705500000000001,0.917165,Restart Task,0.7905500000000001,MEDIUM
0.0,0.14408812430512724,0.15952500000000003,0.047857500000000004,Normal,0.840475,HIGH
0.0,0.13104370759821915,0.37095,0.111285,Normal,0.62905,MEDIUM
0.01,0.06778536881364877,0.8189500000000001,0.252685,Normal,0.19104999999999994,LOW
0.0,0.1459897164592781,0.12527500000000003,0.037582500000000005,Normal,0.874725,HIGH
0.0,0.12462309665380472,0.450025,0.1350075,Normal,0.549975,LOW
0.0,0.14480432935476933,0.14623750000000002,0.04387125000000001,Normal,0.8537625,HIGH
0.0,0.137135863395012,0.2803875,0.08411625,Normal,0.7196125,MEDIUM
0.0,0.1423073009087602,0.1927375,0.05782125,Normal,0.8072625,HIGH
0.0,0.15746993602966325,0.01805000000000001,0.005415000000000003,Normal,0.98195,HIGH
0.0,0.12294023126043258,0.46948749999999995,0.14084624999999998,Normal,0.5305125,LOW
0.0,0.14951378598718368,0.0743125,0.02229375,Normal,0.9256875,HIGH
0.0,0.11942891558851781,0.5066999999999999,0.15200999999999998,Normal,0.49330000000000007,LOW
0.0,0.03360325949763432,0.9123625,0.27370875,Normal,0.08763750000000003,LOW
0.0,0.03318769307530367,0.9134625,0.27403875,Normal,0.08653750000000004,LOW
0.0,0.13884119945280116,0.25168749999999995,0.07550624999999998,Normal,0.7483125,MEDIUM
1.0,0.14988740967272446,0.07076249999999995,0.72122875,Restart Task,0.07076249999999995,LOW
1.0,0.14245513984740954,0.189925,0.7569775,Restart Task,0.189925,LOW
0.995,0.14853347137857076,0.08620000000000005,0.72236,Restart Task,0.09120000000000006,LOW
0.0,0.06260674955115825,0.838225,0.2514675,Normal,0.161775,LOW
0.0,0.14987640712276606,0.07091250000000004,0.02127375000000001,Normal,0.9290875,HIGH
0.0,0.13452501497260821,0.3215,0.09645,Normal,0.6785,MEDIUM
0.0,0.14325402141128513,0.1747375,0.052421249999999996,Normal,0.8252625,HIGH
0.0,0.13773534095233353,0.27021249999999997,0.08106374999999999,Normal,0.7297875,MEDIUM
0.0,0.1359202872709882,0.30061249999999995,0.09018374999999998,Normal,0.6993875,MEDIUM
0.0,0.11615930182744733,0.5399875000000001,0.16199625,Normal,0.46001249999999994,LOW
0.0,0.1423857074712075,0.19132499999999997,0.05739749999999999,Normal,0.808675,HIGH
0.0,0.10933180031508694,0.5989,0.17967,Normal,0.4011,LOW
0.19,0.16088071111878588,0.0069749999999999535,0.13509249999999998,Normal,0.816975,HIGH
0.0,-0.1007203909210338,0.9925375,0.29776125,Normal,0.0074625000000000385,LOW
0.995,0.1252851022142486,0.44228749999999994,0.82918625,Restart Task,0.44728749999999995,LOW
0.0,0.06649322666370672,0.82355,0.24706499999999998,Normal,0.17645,LOW
1.0,0.13665557207937362,0.28815,0.786445,Restart Task,0.28815,LOW
0.0,0.11173438388671303,0.5791124999999999,0.17373374999999996,Normal,0.4208875000000001,LOW
0.995,0.14452751916296702,0.15117499999999995,0.7418525,Restart Task,0.15617499999999995,LOW
0.995,0.1282380820283433,0.4063875,0.8184162500000001,Restart Task,0.4113875,LOW
0.0,0.05617236595627223,0.858975,0.2576925,Normal,0.14102499999999996,LOW
0.0,0.09123885378586694,0.717975,0.21539250000000001,Normal,0.28202499999999997,LOW
0.0,0.12160387789043287,0.484125,0.1452375,Normal,0.515875,LOW
0.0,-0.10939136432870367,0.9933625,0.29800875,Normal,0.006637499999999963,LOW
0.0,0.14878870502588548,0.08238749999999995,0.024716249999999985,Normal,0.9176125,HIGH
0.0,0.06371575536001745,0.833975,0.2501925,Normal,0.16602499999999998,LOW
0.0,0.05907640960899152,0.8502000000000001,0.25506,Normal,0.14979999999999993,LOW
0.0,0.10295550849079171,0.645525,0.1936575,Normal,0.354475,LOW
0.0,0.11696560561366881,0.5322,0.15966,Normal,0.4678,LOW
0.0,0.04164171301213837,0.8952625,0.26857875,Normal,0.10473750000000004,LOW
0.0,0.1185189046930486,0.5159125,0.15477375,Normal,0.4840875,LOW
1.0,0.07062170951638347,0.8074875,0.94224625,Restart Task,0.8074875,HIGH
0.0,0.12331844649321805,0.465025,0.1395075,Normal,0.534975,LOW
0.0,0.15415562970435903,0.03620000000000001,0.010860000000000003,Normal,0.9638,HIGH
0.0,0.12738011193361598,0.41651249999999995,0.12495374999999997,Normal,0.5834875,MEDIUM
1.0,0.14310361883257594,0.1776375,0.75329125,Restart Task,0.1776375,LOW
0.0,0.16526857410658174,0.00044999999999995044,0.00013499999999998512,Normal,0.99955,HIGH
0.0,0.1232961519316324,0.4651875,0.13955625,Normal,0.5348125,LOW
0.0,0.11322923379685662,0.5657125000000001,0.16971375000000002,Normal,0.43428749999999994,LOW
0.0,0.06774296353010756,0.819075,0.24572249999999998,Normal,0.180925,LOW
0.0,-0.06622608617410242,0.980475,0.2941425,Normal,0.019525000000000015,LOW
0.0,-0.06315891642903937,0.97625,0.292875,Normal,0.02375000000000005,LOW
0.0,0.12928782256639287,0.3938125,0.11814374999999999,Normal,0.6061875,MEDIUM
1.0,0.03392286599248384,0.91165,0.973495,Restart Task,0.91165,HIGH
1.0,0.11835937975911592,0.517775,0.8553324999999999,Restart Task,0.517775,LOW
0.0,0.1472720141486068,0.10433749999999997,0.03130124999999999,Normal,0.8956625,HIGH
0.0,0.020706910088230335,0.9322,0.27966,Normal,0.06779999999999997,LOW
0.005,0.1419679424620925,0.199125,0.0632375,Normal,0.805875,HIGH
0.0,0.09371218094940165,0.7039625,0.21118875,Normal,0.29603749999999995,LOW
0.0,0.14544797139183435,0.13498750000000004,0.04049625000000001,Normal,0.8650125,HIGH
0.0,0.11442030282736998,0.5555,0.16665,Normal,0.4445,LOW
0.0,0.13760514481216407,0.27217499999999994,0.08165249999999998,Normal,0.727825,MEDIUM
0.0,0.11591017815126775,0.542125,0.1626375,Normal,0.45787500000000003,LOW
1.0,0.12736414451862954,0.4167375,0.8250212499999999,Restart Task,0.4167375,LOW
1.0,0.13335585583707232,0.3382125,0.8014637499999999,Restart Task,0.3382125,LOW
1.0,0.04878689512655193,0.8794,0.9638199999999999,Restart Task,0.8794,HIGH
0.0,0.15478395890830832,0.032187500000000036,0.00965625000000001,Normal,0.9678125,HIGH
0.0,0.12553266781909284,0.43948750000000003,0.13184625,Normal,0.5605125,MEDIUM
0.0,0.11108143381365349,0.5844125,0.17532375,Normal,0.4155875,LOW
0.0,0.14311576040225832,0.1772625,0.05317875,Normal,0.8227375,HIGH
0.0,0.13670469395369833,0.2873375,0.08620125000000001,Normal,0.7126625,MEDIUM
0.915,-0.003339926092331358,0.9520875,0.9261262499999999,Restart Task,0.9629125000000001,HIGH
0.0,0.14317308375362964,0.17618750000000005,0.052856250000000014,Normal,0.8238125,HIGH
0.0,0.14725057189292634,0.10528749999999998,0.03158624999999999,Normal,0.8947125,HIGH
0.0,0.14150062422432097,0.20820000000000005,0.062460000000000016,Normal,0.7918,MEDIUM
1.0,0.14829399256904452,0.08968750000000003,0.72690625,Restart Task,0.08968750000000003,LOW
1.0,0.11382271660131055,0.5608625,0.86825875,Restart Task,0.5608625,MEDIUM
0.0,0.14664109716397644,0.11527500000000002,0.0345825,Normal,0.884725,HIGH
0.0,0.06935163214423212,0.81305,0.243915,Normal,0.18694999999999995,LOW
0.0,0.13408229466062577,0.32762500000000006,0.09828750000000001,Normal,0.672375,MEDIUM
0.0,0.12009245260296986,0.50005,0.15001499999999998,Normal,0.49995,LOW
0.0,0.15388729021401032,0.03816249999999999,0.011448749999999995,Normal,0.9618375,HIGH
1.0,0.14468706655125696,0.14849999999999997,0.7445499999999999,Restart Task,0.14849999999999997,LOW
0.005,0.0857786725902579,0.7453875,0.22711625,Normal,0.2596125,LOW
0.0,0.07643462117447242,0.7843625,0.23530874999999998,Normal,0.21563750000000004,LOW
0.0,0.13582797671750074,0.30191250000000003,0.09057375000000001,Normal,0.6980875,MEDIUM
0.0,0.09046557258334892,0.7220125,0.21660374999999998,Normal,0.27798750000000005,LOW
0.945,0.05372018462740613,0.866725,0.9215175,Restart Task,0.921725,HIGH
0.005,0.029834673543923218,0.92005,0.279515,Normal,0.08494999999999997,LOW
0.0,-0.08957504637425528,0.9897125,0.29691375,Normal,0.010287500000000005,LOW
0.0,0.15195961862077634,0.05400000000000005,0.016200000000000013,Normal,0.946,HIGH
0.0,0.01607401327380309,0.9376375,0.28129125,Normal,0.06236249999999999,LOW
0.0,0.12518432385132433,0.44356249999999997,0.13306874999999999,Normal,0.5564375,MEDIUM
0.0,0.12577322452240414,0.4365375,0.13096125,Normal,0.5634625,MEDIUM
0.0,0.05496119282464851,0.8626625,0.25879874999999997,Normal,0.1373375,LOW
0.0,0.14385152899188625,0.163925,0.04917749999999999,Normal,0.836075,HIGH
0.0,-0.018363904698669442,0.961225,0.2883675,Normal,0.038775000000000004,LOW
0.0,0.12233705170613773,0.4761875,0.14285625,Normal,0.5238125,LOW
0.0,0.1010389221982888,0.658175,0.19745249999999998,Normal,0.34182500000000005,LOW
0.0,0.12076168137620946,0.49297500000000005,0.1478925,Normal,0.507025,LOW
0.255,0.1244966033820723,0.4515625,0.31396875,Scale Resources,0.8034375,HIGH
0.99,-0.10110816079874285,0.992575,0.9907725,Restart Task,0.997425,HIGH
0.05,0.02922231423084598,0.9209625,0.31128874999999995,Scale Resources,0.12903750000000003,LOW
0.0,0.07155792861803179,0.8033875,0.24101625,Normal,0.19661249999999997,LOW
0.03,0.15729062467085175,0.0189125,0.026673749999999996,Normal,0.9889125,HIGH
0.965,0.13958776762766123,0.24014999999999997,0.747545,Restart Task,0.27515,LOW
0.02,-0.10011438215479351,0.9924375,0.31173125,Scale Resources,0.027562500000000045,LOW
1.0,0.1481838705854699,0.09130000000000005,0.72739,Restart Task,0.09130000000000005,LOW
0.105,0.15210143156343187,0.052862500000000034,0.08935875,Normal,0.9478625,HIGH
0.0,0.14124266086706672,0.2129375,0.06388125,Normal,0.7870625,MEDIUM
0.975,0.13281763792281354,0.3458875,0.7862662499999999,Restart Task,0.37088750000000004,LOW
0.0,0.06793364363705989,0.818325,0.24549749999999998,Normal,0.18167500000000003,LOW
0.0,0.14030091938929673,0.2278,0.06834,Normal,0.7722,MEDIUM
0.025,0.11434259230411464,0.5560875000000001,0.18432625,Normal,0.46891249999999995,LOW
0.0,0.09392009756229869,0.7028375,0.21085125,Normal,0.2971625,LOW
1.0,0.04898516507822892,0.8789750000000001,0.9636925,Restart Task,0.8789750000000001,HIGH
0.945,0.10997508233783748,0.5936125,0.83958375,Restart Task,0.6486125,MEDIUM
0.0,0.12630617141706485,0.43000000000000005,0.129,Normal,0.57,MEDIUM
1.0,0.12138915663003641,0.4863375,0.8459012499999999,Restart Task,0.4863375,LOW
0.0,0.10974061304873134,0.5955625,0.17866875,Normal,0.4044375,LOW
1.0,0.09729610411081657,0.6831499999999999,0.9049449999999999,Restart Task,0.6831499999999999,MEDIUM
0.0,0.12032782964511207,0.4976125,0.14928375,Normal,0.5023875,LOW
0.0,0.1445550534304058,0.15073749999999997,0.04522124999999999,Normal,0.8492625,HIGH
0.0,0.13269042512539392,0.3478375,0.10435125,Normal,0.6521625,MEDIUM
1.0,0.09772864151052224,0.6807000000000001,0.90421,Restart Task,0.6807000000000001,MEDIUM
0.0,0.12589142842132478,0.434825,0.1304475,Normal,0.565175,MEDIUM
0.985,0.12455339750950611,0.4509375,0.82478125,Restart Task,0.4659375,LOW
0.0,0.07753909401944115,0.779775,0.2339325,Normal,0.220225,LOW
0.0,0.10877315127631737,0.6038749999999999,0.18116249999999998,Normal,0.39612500000000006,LOW
0.0,0.136990221947565,0.2822875,0.08468625,Normal,0.7177125,MEDIUM
0.0,0.15097225891159577,0.061350000000000016,0.018405000000000005,Normal,0.93865,HIGH
0.005,0.13400589137601365,0.32866249999999997,0.10209874999999999,Normal,0.6763375,MEDIUM
0.0,0.15066534262326342,0.06377500000000003,0.019132500000000007,Normal,0.936225,HIGH
0.0,0.12766860510502603,0.4132125,0.12396374999999998,Normal,0.5867875,MEDIUM
0.0,0.14292987015867226,0.18067500000000003,0.05420250000000001,Normal,0.819325,HIGH
0.0,0.11285260982914663,0.5695250000000001,0.17085750000000002,Normal,0.43047499999999994,LOW
1.0,0.006490133032457601,0.9459,0.9837699999999999,Restart Task,0.9459,HIGH
0.0,0.14429452520839164,0.15513750000000004,0.04654125000000001,Normal,0.8448625,HIGH
0.0,0.12560510716026219,0.43862500000000004,0.1315875,Normal,0.561375,MEDIUM
0.0,-0.06762146558029902,0.9817,0.29451,Normal,0.018299999999999983,LOW
0.0,0.10354701714982195,0.641475,0.1924425,Normal,0.358525,LOW
0.0,0.0812039836006217,0.764825,0.22944749999999997,Normal,0.23517500000000002,LOW
0.0,0.13774234977771277,0.27008750000000004,0.08102625000000001,Normal,0.7299125,MEDIUM
0.0,0.16129878403342796,0.005737499999999951,0.0017212499999999852,Normal,0.9942625,HIGH
0.0,0.12717134705949762,0.41881250000000003,0.12564375,Normal,0.5811875,MEDIUM
0.0,-0.1381271061828171,0.9966375,0.29899125,Normal,0.003362500000000046,LOW
1.0,0.06965079801588558,0.8120125,0.94360375,Restart Task,0.8120125,HIGH
0.005,-0.04588452355519612,0.9714,0.29492,Normal,0.03359999999999996,LOW
0.99,0.11276207605145544,0.5705125,0.8641537499999999,Restart Task,0.5805125,MEDIUM
1.0,0.1384883934332244,0.25716249999999996,0.7771487499999999,Restart Task,0.25716249999999996,LOW
0.0,0.1626794204821162,0.002950000000000008,0.0008850000000000024,Normal,0.99705,HIGH
0.0,0.09235235089675475,0.7119,0.21356999999999998,Normal,0.2881,LOW
0.0,0.0851092521721713,0.748175,0.2244525,Normal,0.25182499999999997,LOW
0.0,0.14373754938395206,0.16600000000000004,0.04980000000000001,Normal,0.834,HIGH
0.27,0.03586447473478649,0.9069375,0.46108125,Scale Resources,0.36306250000000007,LOW
1.0,0.14293470325098623,0.18059999999999998,0.75418,Restart Task,0.18059999999999998,LOW
0.0,0.14527756451855817,0.13801249999999998,0.041403749999999996,Normal,0.8619875,HIGH
0.005,0.13391200420249194,0.3300375,0.10251125,Normal,0.6749625,MEDIUM
0.0,0.12381397211599282,0.45918749999999997,0.13775625,Normal,0.5408125,LOW
0.0,-0.06670647265446716,0.9809,0.29427,Normal,0.019100000000000006,LOW
0.0,0.14565147951330792,0.13087499999999996,0.039262499999999985,Normal,0.869125,HIGH
0.0,-0.012520063282319804,0.9577125,0.28731375,Normal,0.04228750000000003,LOW
0.0,-0.08419740401901232,0.987575,0.2962725,Normal,0.01242500000000002,LOW
0.0,0.1480303622637471,0.09321250000000003,0.02796375000000001,Normal,0.9067875,HIGH
0.985,0.10467361347460674,0.6340375,0.87971125,Restart Task,0.6490375,MEDIUM
0.0,0.09050049408653832,0.7218,0.21653999999999998,Normal,0.2782,LOW
0.0,0.02580756322092681,0.9259875,0.27779624999999997,Normal,0.07401250000000004,LOW
0.0,0.11021411692558863,0.5916,0.17748,Normal,0.4084,LOW
0.0,0.11300970898635915,0.5680875000000001,0.17042625000000003,Normal,0.4319124999999999,LOW
1.0,0.10126369159484688,0.6564749999999999,0.8969425,Restart Task,0.6564749999999999,MEDIUM
0.0,-0.04980212839211762,0.9721625,0.29164875,Normal,0.02783749999999996,LOW
0.895,0.09018719878819725,0.723475,0.8435425,Restart Task,0.828475,HIGH
0.0,0.1444253728940494,0.15288749999999995,0.04586624999999998,Normal,0.8471125,HIGH
0.0,0.09123681477264323,0.717975,0.21539250000000001,Normal,0.28202499999999997,LOW
0.995,0.08614072054406707,0.7436625,0.91959875,Restart Task,0.7486625,MEDIUM
